subject,status,error,fif_path,report_path,metrics_path,report_exists,report_opened,report_has_run1_sync_figure,report_error,metrics_json_present,eeg_regex,et_regex,eeg_sync_label_counts,et_sync_label_counts,sfreq_hz,shared_events_from_annotations,shared_events_from_metrics_json,shared_event_count_matches_metrics_json,first_raw_onset_s,last_raw_onset_s,event_span_s,all_fit_slope,all_fit_intercept,all_mean_abs_residual_ms,all_median_abs_residual_ms,all_max_abs_residual_ms,all_rmse_residual_ms,all_within_1_sample,all_within_4_samples,first_last_fit_slope,first_last_fit_intercept,first_last_mean_abs_residual_ms,first_last_median_abs_residual_ms,first_last_max_abs_residual_ms,first_last_rmse_residual_ms,first_last_within_1_sample,first_last_within_4_samples,delta_mean_abs_residual_ms,delta_median_abs_residual_ms,delta_max_abs_residual_ms,delta_rmse_residual_ms,mean_abs_line_diff_ms,max_abs_line_diff_ms,metrics_mean_abs_sync_error_ms,metrics_median_abs_sync_error_ms,metrics_regression_slope,metrics_within_1_sample,metrics_within_4_samples
sub-NDARDX544FJ0,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARDX544FJ0/eeg/sub-NDARDX544FJ0_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARDX544FJ0/eeg/sub-NDARDX544FJ0_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARDX544FJ0/misc/sub-NDARDX544FJ0_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:2;trialResponse:13,ET_# Message: 14:13;ET_# Message: 20:2,500.0,15,15,True,31.048,152.522003,121.47400300000001,0.9999999659624833,0.0007071267466668926,3.362377091205341,2.180814207434878,16.873930050152808,5.239719096555418,7,14,0.9998860579246738,0.021117673554730487,9.054340619159026,7.145126331025153,19.932672555832198,11.40922074142497,3,8,5.6919635279536855,4.964312123590275,3.0587425056793904,6.169501644869553,9.054340619187448,16.873930050152808,3.3620364695482388,2.1833430705839874,0.999999982814471,7,14
sub-NDARDX857DLB,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARDX857DLB/eeg/sub-NDARDX857DLB_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARDX857DLB/eeg/sub-NDARDX857DLB_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARDX857DLB/misc/sub-NDARDX857DLB_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:3;trialResponse:17,ET_# Message: 14:17;ET_# Message: 20:3,500.0,20,20,True,36.146,159.598007,123.452007,0.9999999698318429,0.00021250601698056672,2.0098402474072685,1.5290915246382042,8.562584441229149,2.688546736535373,14,19,0.999959336424559,0.010243825597889611,5.84783398986346,5.995682053438145,10.121973848285393,6.628639384941035,2,12,3.8379937424561916,4.466590528799941,1.5593894070562442,3.9400926484056624,5.847833989796314,8.562584441229149,2.009513912526373,1.526986505922423,0.9999999952510413,14,19
sub-NDARDZ147ETZ,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARDZ147ETZ/eeg/sub-NDARDZ147ETZ_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARDZ147ETZ/eeg/sub-NDARDZ147ETZ_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARDZ147ETZ/misc/sub-NDARDZ147ETZ_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:2;trialResponse:10,ET_# Message: 14:10;ET_# Message: 20:2,500.0,12,12,True,29.836,152.953995,123.117995,0.9999999914915332,3.185659841920157e-05,2.046280390840908,1.1825552454354238,7.5522850847562495,2.8248952996603283,10,12,0.9999520622472777,0.0061872707902246304,3.104202093161016,3.1129520684274326,7.82811308113196,3.8860516323319447,4,12,1.0579217023201082,1.9303968229920088,0.2758279963757104,1.0611563326716165,2.237243833249932,4.725397260198605,2.045788232040676,1.1817205898694283,0.9999999952816818,10,12
sub-NDARDZ794ZVP,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARDZ794ZVP/eeg/sub-NDARDZ794ZVP_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARDZ794ZVP/eeg/sub-NDARDZ794ZVP_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARDZ794ZVP/misc/sub-NDARDZ794ZVP_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:3;trialResponse:16,ET_# Message: 14:16;ET_# Message: 20:3,500.0,19,19,True,222.048004,359.131989,137.08398499999998,0.9999999958746091,-0.0007577402056516213,2.8798374541706475,1.8882217655118438,17.71165624046489,4.719190275756117,10,18,0.9998845671140947,0.042584641911247445,9.565873604352168,7.449800742392654,20.148848897974858,11.823408608737914,3,11,6.68603615018152,5.56157897688081,2.437192657509968,7.104218332981797,9.56587360432973,17.71165624046489,2.8793604843399048,1.8870941125896934,0.9999999885865363,10,18
sub-NDAREA730YXX,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDAREA730YXX/eeg/sub-NDAREA730YXX_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDAREA730YXX/eeg/sub-NDAREA730YXX_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDAREA730YXX/misc/sub-NDAREA730YXX_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:3;trialResponse:18,ET_# Message: 14:18;ET_# Message: 20:3,500.0,21,21,True,36.113998,160.337997,124.22399899999999,0.9999999872900069,-0.0005260187921944548,2.2711169998491494,1.1528303220984526,14.988477800848443,3.874429935367791,15,20,0.9999147829720085,0.01753952757844246,8.93399673111583,8.996242621904571,17.68174379112253,10.287876445283095,2,9,6.66287973126668,7.843412299806118,2.693265990274085,6.413446509915303,8.933996731150003,14.988477800848443,2.270480906553695,1.157340040890631,0.9999999901037174,15,20
sub-NDAREC648WEL,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDAREC648WEL/eeg/sub-NDAREC648WEL_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDAREC648WEL/eeg/sub-NDAREC648WEL_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDAREC648WEL/misc/sub-NDAREC648WEL_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:3;trialResponse:22,ET_# Message: 14:22;ET_# Message: 20:3,500.0,25,25,True,29.868,150.863998,120.99599800000001,1.0000000096813426,0.0006443754264127209,1.6231885911008703,1.247164007537549,5.0713354112517095,2.0551956393706297,16,25,0.9999684039136566,0.0066597119069093935,3.364774876179979,3.536743717660329,7.53798436154085,3.8650869807039547,6,25,1.7415862850791086,2.28957971012278,2.466648950289141,1.809891341333325,3.0622604175121637,5.0713354112517095,1.6230607704396505,1.2440671318643126,0.9999999968439989,16,25
sub-NDAREF848YWD,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDAREF848YWD/eeg/sub-NDAREF848YWD_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDAREF848YWD/eeg/sub-NDAREF848YWD_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDAREF848YWD/misc/sub-NDAREF848YWD_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:3;trialResponse:23,ET_# Message: 14:23;ET_# Message: 20:3,500.0,26,26,True,45.717999,165.908005,120.19000600000001,0.9999999891365372,3.5044568635764315e-05,1.4308729025652467,1.3181601523903907,5.374452087146153,1.8196109686703468,19,26,0.9999826691081118,0.006201333698008682,4.1942906462064835,4.595043233216245,7.453636979214195,4.614855215623044,5,26,2.763417743641237,3.276883080825854,2.0791848920680422,2.7952442469526977,4.1942906461406215,5.374452087146153,1.4304170384600812,1.3191770954783522,0.99999999747934,19,26
sub-NDAREG013BLG,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDAREG013BLG/eeg/sub-NDAREG013BLG_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDAREG013BLG/eeg/sub-NDAREG013BLG_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDAREG013BLG/misc/sub-NDAREG013BLG_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:3;trialResponse:30,ET_# Message: 14:30;ET_# Message: 20:3,500.0,33,33,True,32.484001,155.608002,123.12400099999999,0.999999971307653,0.0007659483125632581,1.689517289142071,1.061286451871979,5.272003957699667,2.184823290654664,21,33,0.9999620463925633,0.0070198850219256315,2.9910435777606184,2.8924599935891138,8.180628946263369,3.5984177729128644,12,32,1.3015262886185472,1.8311735417171349,2.9086249885637017,1.4135944822582003,2.5171373808175854,5.021983729669444,1.6898588907634582,1.0625915485888981,0.9999999962669581,21,33
sub-NDAREL0366HL,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDAREL0366HL/eeg/sub-NDAREL0366HL_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDAREL0366HL/eeg/sub-NDAREL0366HL_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDAREL0366HL/misc/sub-NDAREL0366HL_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:2;trialResponse:9,ET_# Message: 14:9;ET_# Message: 20:2,500.0,11,11,True,32.948002,158.132004,125.18400199999999,0.9999999712131767,0.0007623388697230143,4.468469538529328,3.8802132483226615,16.030609598587375,6.094722387432689,3,10,0.9999029109166842,0.019990891311266523,9.196982584356306,7.157189306411738,20.585553238490206,11.748405218673643,2,6,4.728513045826978,3.276976058089076,4.554943639902831,5.653682831240954,9.196982584321425,16.030609598587375,4.468098539465937,3.8777374348057947,0.9999999785271152,3,10
sub-NDAREL650MWJ,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDAREL650MWJ/eeg/sub-NDAREL650MWJ_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDAREL650MWJ/eeg/sub-NDAREL650MWJ_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDAREL650MWJ/misc/sub-NDAREL650MWJ_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:3;trialResponse:17,ET_# Message: 14:17;ET_# Message: 20:3,500.0,20,20,True,32.990002,153.399994,120.40999199999999,0.9999999809180636,-0.0006102974312634165,1.6300415875694085,1.1490128362368068,8.12892694438716,2.4212535087692673,14,19,0.9999365501162062,0.009611211793263408,3.7309207027810487,2.356660957829604,10.906452584507065,5.0675876481872795,7,17,2.10087911521164,1.207648121592797,2.7775256401199044,2.646334139418012,3.730920702721008,8.12892694438716,1.6307199593661892,1.1501334989816314,0.9999999960003675,14,19
sub-NDAREN969HF7,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDAREN969HF7/eeg/sub-NDAREN969HF7_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDAREN969HF7/eeg/sub-NDAREN969HF7_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDAREN969HF7/misc/sub-NDAREN969HF7_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:3;trialResponse:25,ET_# Message: 14:25;ET_# Message: 20:3,500.0,28,28,True,277.070007,398.700012,121.63000500000004,0.999999909823259,6.02010452155475e-05,0.4239376653296339,0.35447036108848806,1.0712618253592154,0.5211059878876914,28,28,0.9999949847901429,0.001725564230184773,0.43708288438486825,0.4109347768803673,1.265330432772771,0.5497661145671264,28,28,0.013145219055234358,0.05646441579187922,0.19406860741355558,0.028660126679435072,0.14665303338899452,0.30078422503265756,0.4264328665592692,0.35941638643066653,0.9999999997799024,28,28
sub-NDAREP061MTY,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDAREP061MTY/eeg/sub-NDAREP061MTY_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDAREP061MTY/eeg/sub-NDAREP061MTY_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDAREP061MTY/misc/sub-NDAREP061MTY_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:3;trialResponse:17,ET_# Message: 14:17;ET_# Message: 20:3,500.0,20,20,True,113.220001,233.593994,120.37399300000001,0.9999999929519663,0.0009187875727599969,2.4782389144661465,1.7129053253412962,16.004010405637814,4.1052938712028855,12,19,0.9998810955785107,0.030384358719928173,7.8453382220402545,6.62422599772583,17.95281160403306,9.99548084856393,5,12,5.367099307574108,4.911320672384534,1.9488011983952447,5.890186977361045,7.744757055199614,16.004010405637814,2.4778851660720136,1.7117448851351469,0.9999999896727811,12,19
sub-NDARET558NB3,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARET558NB3/eeg/sub-NDARET558NB3_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARET558NB3/eeg/sub-NDARET558NB3_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARET558NB3/misc/sub-NDARET558NB3_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:2;trialResponse:5,ET_# Message: 14:5;ET_# Message: 20:2,500.0,7,7,True,137.916,262.622009,124.706009,0.9999999859452575,-0.00015180349958693546,2.4567802414838167,1.7734945843130845,6.059741873457369,2.990543678220304,4,7,0.9999656151292597,0.01064822383301589,4.03106819250557,4.585095864257482,8.753842610644824,5.290626303946587,3,6,1.5742879510217533,2.811601279944398,2.694100737187455,2.3000826257262825,4.031068192513691,6.059741873457369,2.4572128168927065,1.7683551583900226,0.999999996220138,4,7
sub-NDARET888KD2,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDARET888KD2/eeg/sub-NDARET888KD2_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDARET888KD2/eeg/sub-NDARET888KD2_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDARET888KD2/misc/sub-NDARET888KD2_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:2;trialResponse:12,ET_# Message: 14:12;ET_# Message: 20:2,500.0,14,14,True,92.166,219.649994,127.483994,1.0000000003149039,0.0009490217921223774,3.721228709887368,2.639490243964815,17.10294918444788,5.407554034642249,3,13,0.9998859229339804,0.02856602686675558,9.77736631434567,9.813568098650194,21.891610019082464,12.086556127564057,3,6,6.056137604458302,7.174077854685379,4.788660834634584,6.679002092921808,9.63567205728769,17.10294918444788,3.7210842443187175,2.640494407849303,0.9999999841482027,3,13
sub-NDAREU890CYJ,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDAREU890CYJ/eeg/sub-NDAREU890CYJ_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDAREU890CYJ/eeg/sub-NDAREU890CYJ_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDAREU890CYJ/misc/sub-NDAREU890CYJ_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:3;trialResponse:21,ET_# Message: 14:21;ET_# Message: 20:3,500.0,24,24,True,31.959999,161.306,129.346001,0.9999999942619467,-0.0005682901306742462,2.156956013795804,1.430143483297286,12.983473518850985,3.3639727843977876,16,23,0.9999298470773751,0.014657087336939156,8.07540357962555,7.902439706242603,15.894988293588597,9.153228467377394,2,13,5.918447565829746,6.472296222945317,2.9115147747376113,5.789255682979606,8.075403579544135,12.983473518850985,2.156596945067424,1.430409816947531,0.9999999923245086,16,23
sub-NDAREV342ABE,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDAREV342ABE/eeg/sub-NDAREV342ABE_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDAREV342ABE/eeg/sub-NDAREV342ABE_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDAREV342ABE/misc/sub-NDAREV342ABE_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:3;trialResponse:23,ET_# Message: 14:23;ET_# Message: 20:3,500.0,26,26,True,67.839996,191.130005,123.29000900000001,0.9999999782083259,-0.00017385869179259547,0.5059042178595737,0.48554451859672554,1.3183149717121978,0.6263082839705723,26,26,1.0000032119390954,-0.0005378979353878321,0.5123924552159145,0.46267739337935154,1.3736841349896167,0.6404779171744136,26,26,0.0064882373563407425,-0.022867125217373996,0.05536916327741892,0.014169633203841348,0.11566794418627069,0.25402373452720894,0.5056517627530446,0.4812181019815398,0.9999999997328047,26,26
sub-NDAREV372WDG,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDAREV372WDG/eeg/sub-NDAREV372WDG_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDAREV372WDG/eeg/sub-NDAREV372WDG_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDAREV372WDG/misc/sub-NDAREV372WDG_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:2;trialResponse:8,ET_# Message: 14:8;ET_# Message: 20:2,500.0,10,10,True,35.113998,162.960007,127.84600899999998,1.0000000212246376,0.00011742727427909287,1.585693301480262,1.351244134482954,4.261827443841071,1.9278120164982753,8,10,0.9999744536413335,0.005277034787120272,2.683141730145877,3.144831833061801,5.444868702433325,3.2862301425343357,4,10,1.097448428665615,1.7935876985788468,1.1830412585922545,1.3584181260360604,2.4218408992219054,4.261827443841071,1.584211887040965,1.350016339621618,0.9999999980066706,8,10
sub-NDAREV527ZRF,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDAREV527ZRF/eeg/sub-NDAREV527ZRF_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDAREV527ZRF/eeg/sub-NDAREV527ZRF_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDAREV527ZRF/misc/sub-NDAREV527ZRF_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:2;trialResponse:11,ET_# Message: 14:11;ET_# Message: 20:2,500.0,13,13,True,54.306,179.815994,125.50999399999999,1.0000000011918562,-0.0004948357511823576,0.5808918767606577,0.5406353453167867,1.070771026242312,0.653302188027211,13,13,0.9999921281169052,0.0010034904833489122,0.7701110104239188,0.7086589233722407,1.6509499216539325,0.9183007230992447,13,13,0.18921913366326115,0.16802357805545398,0.5801788954116205,0.26499853507203375,0.5507774435702555,1.070771026242312,0.5804296644620002,0.5349303356183555,0.9999999997663513,13,13
sub-NDAREW074ZM2,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDAREW074ZM2/eeg/sub-NDAREW074ZM2_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDAREW074ZM2/eeg/sub-NDAREW074ZM2_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDAREW074ZM2/misc/sub-NDAREW074ZM2_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:2;trialResponse:10,ET_# Message: 14:10;ET_# Message: 20:2,500.0,12,12,True,37.368,159.929993,122.561993,0.9999999770309476,-0.0006789966013646179,1.7123044564003227,1.0604314736539777,5.573854908917042,2.4096475376237825,9,12,0.9999574501044546,0.006484004496741136,2.7170783615867813,1.8922231251252697,9.490380141059518,3.97678227251952,6,11,1.0047739051864586,0.831791651471292,3.916525232142476,1.5671347348957374,2.682279107933875,5.573854908917042,1.7123139762211064,1.064948995740167,0.999999996268498,9,12
sub-NDAREW201WD9,ok,,/data/work/st156392/mergedDataset/derivatives/sub-NDAREW201WD9/eeg/sub-NDAREW201WD9_task-freeView_run-1_proc-eyelink_raw.fif,/data/work/st156392/mergedDataset/derivatives/sub-NDAREW201WD9/eeg/sub-NDAREW201WD9_task-freeView_report.h5,/data/work/st156392/mergedDataset/derivatives/sub-NDAREW201WD9/misc/sub-NDAREW201WD9_task-freeView_run-1_proc-eyelink_metrics.json,True,False,False,ValueError: The loaded report has no attribute verbose,True,(?:trialResponse|newPage),# Message: (?:14|20),newPage:2;trialResponse:6,ET_# Message: 14:6;ET_# Message: 20:2,500.0,8,8,True,31.74,166.985992,135.245992,0.9999999996003769,5.2417719830724436e-05,1.58722060337535,1.0558738404071732,3.7375949642068917,1.9647060171935415,5,8,0.9999896928553712,0.004117148770518497,2.9629374470916403,3.3940468376627564,6.365870933073836,3.588623497442554,2,8,1.3757168437162903,2.338172997255583,2.6282759688669444,1.6239174802490124,2.9629374470641068,3.7375949642068917,1.5866162305444576,1.0547490949406324,0.9999999982853528,5,8
